prob_strata	p_bact
SM	0.016633433
SM	0.016561766
SM	0.016527834
SM	0.016520604
SM	0.016370858
SM	0.016299809
SM	0.016190845
SM	0.01597019
SM	0.015896826
SM	0.015803186
SM	0.015748589
SM	0.015621896
SM	0.015546801
SM	0.01554518
SM	0.015494041
SM	0.015468406
SM	0.015451511
SM	0.015449401
SM	0.01500959
SM	0.014818397
SM	0.01469479
SM	0.014301369
SM	0.014194704
SM	0.014154809
SM	0.01413145
SM	0.014121734
SM	0.013910982
SM	0.013885857
SM	0.013851627
SM	0.013818019
SM	0.013780511
SM	0.013737085
SM	0.013695417
SM	0.013589204
SM	0.013574713
SM	0.013563642
SM	0.013411089
SM	0.013340086
SM	0.013308177
SM	0.013239192
SM	0.013142094
SM	0.013136997
SM	0.012974507
SM	0.012947317
SM	0.012916725
SM	0.012816425
SM	0.012764171
SM	0.01270118
SM	0.012688779
SM	0.012565125
SM	0.012508747
SM	0.012356249
SM	0.012344093
SM	0.012197797
SM	0.012019809
SM	0.011755715
SM	0.011711037
SM	0.011643225
SM	0.011589861
SM	0.011574629
SM	0.011523284
SM	0.011510934
SM	0.011466206
SM	0.011386806
SM	0.010911259
SM	0.010661851
SM	0.010452808
SM	0.010380146
SM	0.010377728
SM	0.010371389
SM	0.010273948
SM	0.010161943
SM	0.009760535
SM	0.009751115
SM	0.009588087
SM	0.009529488
SM	0.009512978
SM	0.009376445
SM	0.00936023
SM	0.009254127
SM	0.008752558
SM	0.00870969
SM	0.00863573
SM	0.008251976
SM	0.008014414
SM	0.007900534
SM	0.007718303
SM	0.007506161
SM	0.007070002
SM	0.006989057
SM	0.006893678
SM	0.006835515
SM	0.006818304
SM	0.006203025
SM	0.006077017
SM	0.005876499
SM	0.005268974
SM	0.005243131
SM	0.005230517
SM	0.004859424
SM	0.004588878
SM	0.004581027
SM	0.004489418
SM	0.004471559
SM	0.00430506
SM	0.004239162
SM	0.004203119
SM	0.004193835
SM	0.003662686
SM	0.003217114
SM	0.003150291
SM	0.003060262
SM	0.003032992
SM	0.003028243
SM	0.00277164
SM	0.002711006
SM	0.002654196
SM	0.002572719
SM	0.002492785
SM	0.002303868
SM	0.002287164
SM	0.00217435
SM	0.001839745
SM	0.001578083
SM	0.001234197
SM	0.000941663
SM	0.000552607
