PC1	PC2	PC3	PC4	ETHNICITY
-0.00673359	-0.00413703	-0.0161027	-0.00557297	3
0.0129632	0.000356602	-0.00291702	-0.00988996	3
0.0138602	0.00432299	-0.0082581	-0.0128167	3
0.00944169	-0.0018908	-0.00715179	0.0107234	3
0.00567054	-0.0150452	-0.0303042	0.00980466	3
-0.0016765	-0.00281953	-0.0274501	-0.00470361	3
0.00818519	0.000272569	-0.0115765	0.0157533	3
-0.00351054	-0.00620765	-0.0212264	0.0104489	3
0.00694423	-0.0156137	-0.0394695	-0.00831004	3
0.00331637	-0.0134557	-0.0173394	0.00146316	3
0.00867254	-0.0127325	-0.0289693	0.0106185	3
0.00810488	-0.0223042	-0.0123262	0.0133083	3
0.0120123	-0.012043	-0.0283061	-0.00105848	3
0.00358704	-0.0161421	-0.0255345	-0.0113899	3
-0.00120289	-0.0156173	-0.019906	-0.000438523	3
0.0088289	-0.00857737	-0.0269613	-0.00931933	3
0.0118469	-0.0038187	-0.0176399	-0.00243156	3
0.00101114	-0.00781725	-0.0280479	-0.002706	3
0.0133816	-0.000412429	-0.00807379	0.0163553	3
0.0142982	-0.00491933	-0.00399281	0.00780273	3
0.00475486	-0.00106327	0.00410847	-0.0104521	3
0.0198607	2.63E-05	-0.0117735	0.014531	3
-0.00963	-0.0053948	-0.0188625	0.00035446	3
0.0164336	-0.00226969	-0.0112823	0.0057858	3
0.00137753	-0.00102192	-0.0124506	0.00968756	3
0.00242462	-0.0133203	-0.0373713	0.010465	3
0.00307348	-0.0142121	-0.00675354	-0.0100344	3
0.00670413	-0.0122232	-0.0220811	0.0134372	3
0.0095699	-0.00804383	-0.0114363	0.0212927	3
0.00833478	-0.00604359	-0.015993	-0.0170629	3
0.0165221	0.0156429	0.0133698	-0.00532182	3
0.00210026	-0.0144284	-0.0192885	0.00748154	3
0.00918774	0.00127332	-0.0154222	0.00108617	3
0.00414255	-0.0114651	-0.0100374	0.00622339	3
0.00420484	-0.0180176	-0.0297781	0.00627771	3
-0.000592615	-0.00927849	-0.0230278	0.0054518	3
0.010851	-0.00672528	-0.0109576	0.00261155	3
-3.39E-05	-0.0102309	-0.0193044	-0.00382572	3
0.00610417	-0.00726622	-0.0231266	0.00704725	3
0.00439197	-0.0163882	-0.0277175	0.000264236	3
0.00386827	-0.0189191	-0.0333708	0.00572974	3
0.0156779	0.00469279	-0.00543778	0.0154065	3
0.011214	-0.0120821	-0.0186257	0.00925035	3
-0.00380529	-0.0114145	-0.0193182	-0.00859669	3
-0.00299789	-0.00458875	-0.00628374	-0.00713176	3
0.0113476	-0.0102117	-0.027621	-0.00266813	3
0.00629009	-0.0168808	-0.0312015	0.00490823	3
0.0135332	-0.0034676	-0.00564643	0.0014928	3
0.00951447	-0.0133305	-0.0220009	0.0196344	3
0.0119342	0.00506694	-0.00815269	-0.00373433	3
0.00811789	-0.00191606	-0.0106667	-0.00358184	3
0.00187619	-0.0192688	-0.0322731	0.0022618	3
0.00464398	-0.0169108	-0.038505	0.0122493	3
0.00370009	-0.00986502	-0.03539	-0.0160119	3
0.00011553	-0.0095085	-0.0201034	0.00169663	3
0.00930298	-0.00722606	-0.00381306	-0.0162977	3
0.0121086	-0.00359107	-0.016196	0.00723236	3
0.012524	-0.00412411	-0.0102513	-0.0119472	3
-0.00059695	-0.00688587	-0.0240157	-0.00734643	3
0.00321784	-0.0154758	-0.0125159	-0.00889116	3
0.0128078	0.0015311	-0.0109847	-0.000785332	3
0.00884866	-0.0108812	-0.0118223	-0.00871542	3
0.000574083	-0.0103148	-0.00602383	-0.0034039	3
0.00464723	-0.0111839	-0.0235291	0.0195476	3
0.00745009	-0.0133659	-0.0322373	0.00252298	3
0.00392634	-0.0138999	-0.0285977	-0.0189477	3
0.00598141	-0.00449036	-0.00279815	0.0160425	3
0.0151881	0.00228379	-0.00892257	-0.00053463	3
0.00158114	-0.0054089	-0.00683989	0.00413526	3
0.00220311	-0.016751	-0.0314274	-0.0133955	3
0.00868062	-0.0131104	-0.0143644	-0.00389428	3
0.00719101	-0.0103179	-0.0354199	0.0125004	3
0.00652971	-0.0131545	-0.0254405	-0.007057	3
0.00701136	-0.000550873	-0.00867623	0.00440311	3
-0.0128452	-0.0020493	0.00237471	-0.00614631	3
0.00424503	-0.0197298	-0.0283155	-0.0021255	3
0.00562671	-0.00967657	-0.0297758	0.00843577	3
0.00363472	-0.0122801	-0.022566	0.00256902	3
0.00482107	-0.0138091	-0.0325588	-0.00270017	3
-0.00451982	-0.00520697	-0.00663905	0.00288997	3
0.00972608	-0.0126148	-0.00836659	-0.00585079	3
0.0108973	0.00231645	0.000376516	-0.00725085	3
0.0210138	0.0116916	0.00477488	-0.00155018	3
0.00560279	-0.0114233	-0.0261543	0.00820662	3
0.0072749	-0.00829941	-0.0140553	0.00276259	3
0.00854306	-0.00625549	-0.00915551	-0.0192737	3
0.00126958	-0.012042	-0.00850627	0.00473794	3
0.012304	0.000592669	0.000954597	-0.00493641	3
0.00414514	-0.00853511	-0.0200297	0.00714888	3
0.00930143	-0.0101848	-0.00941969	-0.0118058	3
0.00662408	-0.0138665	-0.0246633	0.0123447	3
0.00928861	0.00127029	-0.00435199	-0.0106448	3
0.0185771	-0.00230084	-0.0141683	-0.0027323	3
0.0111062	0.000276559	-0.0208681	-0.00977463	3
0.00416034	-0.018036	-0.0227399	0.00160873	3
0.000614649	-0.011241	-0.0315878	0.00570688	3
0.00325554	-0.0195091	-0.0335879	-0.00795689	3
0.00194896	-0.0126425	-0.0212511	-0.00386975	3
0.00323807	-0.0177389	-0.0276315	-0.00969714	3
-0.0118805	0.00638218	-6.80E-05	-0.00621296	3
0.00253673	-0.0103	-0.0402113	0.0200535	3
-0.00139547	-0.0132429	-0.0304338	-0.00430208	3
0.0180258	0.00689897	-0.00184889	0.00204961	3
0.00821355	-0.0121252	-0.0279218	0.00382816	3
-0.0109375	-0.00141614	-0.00980822	0.00750925	3
0.00473297	-0.0151026	-0.0221567	0.013194	3
0.0155115	0.00779827	0.00398967	0.00172169	3
-0.00816594	-0.0113635	-0.0124927	0.00646463	3
0.000965974	-0.0156835	-0.0380315	0.00249433	3
0.0121169	-0.0079591	-0.0309033	-0.000766636	3
0.0077479	-0.000294656	-0.00582938	-0.0127362	3
-0.00640092	-0.00822699	-0.0095961	-0.00493063	3
0.0160087	-0.00731478	-0.017232	-0.0157599	3
0.00648302	-0.016671	-0.0329637	0.0102113	3
0.0103901	-0.0195664	-0.0291116	-0.00200263	3
0.00149625	0.00294963	-0.0121556	-0.0121556	3
0.00985959	-0.00882285	-0.0243774	-0.0129235	3
0.0116614	0.00734834	0.00979251	-0.000419922	3
0.00803202	-0.00195211	-0.00961995	-0.0133816	3
0.00482533	-0.0164126	-0.0229294	0.00249278	3
0.0081242	-0.0114484	-0.0346975	-0.005326	3
0.0116853	0.0026875	0.00737473	0.00259973	3
0.00355138	-0.0184022	-0.0317664	-0.00692929	3
-0.00486771	-0.0070176	-0.0137382	-0.00690362	3
-0.00111499	-0.013935	-0.0262422	-0.00988692	3
0.00781264	-0.00251573	-0.0171722	0.0080439	3
0.010465	-0.00305999	-0.0120278	-0.00664628	3
0.00795889	-0.0073473	-0.0162887	-0.0231488	3
0.000957795	-0.0178571	-0.0173927	0.000352044	3
0.0106011	0.00221407	-0.00653009	-0.00467946	3
0.00711783	-0.0172013	-0.0310276	-0.00796842	3
0.0166519	0.00586243	-0.00497933	0.000340722	3
0.00965582	-0.00516662	-0.00794363	0.00249677	3
-0.000249557	-0.0111099	-0.0115963	0.012873	3
0.00322706	-0.0165199	-0.0210325	0.0012419	3
-0.00285242	-0.013765	0.000519346	0.00294708	4
-0.0171242	-0.0126504	0.00383761	-0.00325494	4
0.0169296	-0.0105957	0.00375818	0.00391667	4
0.00252532	-0.0279712	0.00701461	0.00227199	4
0.00070023	-0.00581593	0.000109214	0.000949854	4
0.000986797	-0.0224786	-0.00109644	-0.00759493	4
0.0112329	-0.0163272	-0.00673179	0.0119165	4
0.00266389	-0.0257606	0.00324526	-0.0021415	4
0.00266999	-0.0179414	-0.00559838	-0.00549479	4
0.00219917	-0.0208003	0.00023001	-0.00157033	4
0.00305492	-0.0237278	0.000617889	-0.00404911	4
0.00281994	-0.0119739	-0.000702192	0.0107767	4
-0.000337568	-0.022883	0.0060986	0.000735938	4
0.00252413	-0.0214075	0.00508611	-0.0132348	4
0.00577087	-0.00190959	-0.0023316	0.000579082	4
-0.0172252	0.00160486	-0.00328107	-0.00770978	4
-0.000224718	-0.0134906	-0.00260754	0.0074081	4
0.00334751	-0.00904631	-0.00300614	0.0185443	4
-0.0131442	0.00238177	-0.00529493	0.000813635	4
0.00147873	-0.00654194	-0.00735891	-0.00220262	4
-0.0204638	-0.00471942	0.00511827	-0.00976357	4
0.0064479	-0.016826	-0.0282049	0.0127153	4
0.00527452	-0.0102563	-0.0136494	-0.00473746	4
-0.0191674	0.000185748	-0.00265449	-0.00127718	4
0.0137415	0.00120172	-0.00301647	-0.00171667	4
0.0108756	0.00339137	-0.00441015	-0.0159496	4
0.00560272	-0.0132824	-0.00143646	0.00993674	4
0.00450461	-0.00220409	-0.0104811	0.0188246	4
-0.00981788	-0.00554107	-0.00455696	0.00246336	4
-0.00154446	-0.000846118	-0.00594638	-0.00393557	4
0.00569481	0.00258337	0.0119249	0.0116581	4
0.0097115	0.00490337	0.000791348	-0.0198141	4
0.00265071	-0.0118347	-0.00267009	0.00307446	4
0.00800675	-0.0111623	0.00448862	-0.00686144	4
0.00563451	-0.0128491	0.00234765	-0.0052111	4
0.011836	-0.00796152	0.00278712	0.000722901	4
0.00606528	-0.0224854	-0.000381769	0.00293954	4
0.0188733	-0.016533	0.00802244	-0.00364231	4
0.00303732	-0.0152601	-0.00182402	0.0162177	4
